Quincena Evaluada,N° Contrato,Detalle Orden,Repeticiones,Fechas_Atendidas,Soluciones,
ENE 2026 Q2,AP4374,NO NAVEGA EN CIERTAS PAGINAS,2,2026-01-28 08:41:00; 2026-01-28 18:29:00,CAMBIO DE IP; CAMBIO DE VLAN
ENE 2026 Q2,AP4677,NO NAVEGA EN CIERTAS PAGINAS,9,2026-01-26 09:41:00; 2026-01-26 13:20:00; 2026-01-26 15:03:00; 2026-01-27 07:38:00; 2026-01-27 09:03:00; 2026-01-28 08:36:00; 2026-01-28 16:22:00; 2026-01-29 08:11:00; 2026-01-29 13:48:00,CAMBIO DE VLAN; FALLA YA SOLVENTADA AL MOMENTO DEL SOPORTE; CAMBIO DE IP; CONFIGURACION DE EQUIPO; REINICIAR EQUIPO; CLIENTE NO CONTESTA
ENE 2026 Q2,AP4792,FALLA LOS,2,2026-01-21 22:35:00; 2026-01-22 08:22:00,FALLA LOS; FALLA GENERAL
ENE 2026 Q2,AP5675,INTERNET LENTO,2,2026-01-18 11:34:00; 2026-01-29 14:15:00,CLIENTE NO CONTESTA
ENE 2026 Q2,AP5719,INTERNET LENTO,2,2026-01-24 17:08:00; 2026-01-26 16:33:00,CLIENTE NO CONTESTA; CAMBIO DE VLAN
ENE 2026 Q2,B1423,SIN INTERNET,2,2026-01-28 19:25:00; 2026-01-31 10:57:00,FALLA GENERAL
ENE 2026 Q2,B1765,INTERNET LENTO,3,2026-01-16 10:54:00; 2026-01-24 15:35:00; 2026-01-26 08:43:00,REINICIAR EQUIPO; CONFIGURACION DE EQUIPO; CAMBIO DE CANAL DE FRECUENCIA
ENE 2026 Q2,BJ1957,INTERNET LENTO,2,2026-01-13 16:32:00; 2026-01-27 15:03:00,CONFIGURACION DE EQUIPO; CLIENTE NO CONTESTA
ENE 2026 Q2,BL0312,SIN INTERNET,2,2026-01-24 15:19:00; 2026-01-28 09:04:00,FALLA YA SOLVENTADA AL MOMENTO DEL SOPORTE; FALLA LOS
ENE 2026 Q2,BQ0858,CAIDAS SEGUIDAS DE INTERNET,2,2026-01-20 14:55:00; 2026-01-27 17:00:00,CLIENTE NO CONTESTA; REINICIAR EQUIPO
ENE 2026 Q2,BQ10469,SIN INTERNET,4,2026-01-19 14:42:00; 2026-01-23 10:12:00; 2026-01-23 13:24:00; 2026-01-29 12:02:00,FALLA LOS; DNS ERRADO; CONFIGURACION DE EQUIPO
ENE 2026 Q2,BQ11892,CAIDAS SEGUIDAS DE INTERNET,4,2026-01-29 08:57:00; 2026-01-29 11:31:00; 2026-01-30 08:32:00; 2026-01-31 20:26:00,DNS ERRADO; CAMBIO DE VLAN; FALLA GENERAL
ENE 2026 Q2,BQ12945,CAIDAS SEGUIDAS DE INTERNET,2,2026-01-19 13:51:00; 2026-01-19 16:33:00,FALLA YA SOLVENTADA AL MOMENTO DEL SOPORTE; CAMBIO DE VLAN
ENE 2026 Q2,BQ13369,CAIDAS SEGUIDAS DE INTERNET,2,2026-01-15 17:47:00; 2026-01-22 11:45:00,CONFIGURACION DE EQUIPO; CAMBIO DE VLAN
ENE 2026 Q2,BQ13753,INTERNET LENTO,2,2026-01-15 10:44:00; 2026-01-19 09:41:00,FALLA GENERAL; FALLA EN LA RED INTERNA
ENE 2026 Q2,BQ13981,NO NAVEGA EN CIERTAS PAGINAS,2,2026-01-27 16:13:00; 2026-01-27 19:07:00,CAMBIO DE VLAN
ENE 2026 Q2,BQ14856,NO NAVEGA EN CIERTAS PAGINAS,2,2026-01-16 16:46:00; 2026-01-21 11:19:00,CONFIGURACION DE EQUIPO; CAMBIO DE VLAN
ENE 2026 Q2,BQ15038,INTERNET LENTO,2,2026-01-15 07:05:00; 2026-01-21 11:13:00,CLIENTE NO CONTESTA; FALLA GENERAL
ENE 2026 Q2,BQ15222,INTERNET LENTO,2,2026-01-19 10:57:00; 2026-01-21 08:39:00,CAMBIO DE VLAN; FALLA EN LA RED INTERNA
ENE 2026 Q2,BQ15300,INTERNET LENTO,3,2026-01-17 17:11:00; 2026-01-19 20:40:00; 2026-01-20 09:38:00,EQUIPO DAñADO; CAMBIO DE VLAN; CONFIGURACION DE EQUIPO
ENE 2026 Q2,BQ15437,NO NAVEGA EN CIERTAS PAGINAS,3,2026-01-21 21:05:00; 2026-01-22 12:40:00; 2026-01-23 06:59:00,CAMBIO DE VLAN
ENE 2026 Q2,BQ15493,INTERNET LENTO,2,2026-01-16 16:58:00; 2026-01-19 15:24:00,FALLA GENERAL; CAMBIO DE VLAN
ENE 2026 Q2,BQ15495,INTERNET LENTO,2,2026-01-19 08:05:00; 2026-01-27 12:26:00,CLIENTE NO CONTESTA; EQUIPO DAñADO
ENE 2026 Q2,BQ15941,INTERNET LENTO,2,2026-01-24 13:35:00; 2026-01-25 13:23:00,CONFIGURACION DE EQUIPO
ENE 2026 Q2,BQ16597,INTERNET LENTO,2,2026-01-29 12:15:00; 2026-01-30 10:35:00,CLIENTE NO CONTESTA; EQUIPO DAñADO
ENE 2026 Q2,BQ16765,CAIDAS SEGUIDAS DE INTERNET,2,2026-01-22 12:30:00; 2026-01-29 12:03:00,CAMBIO DE VLAN
ENE 2026 Q2,BQ16810,INTERNET LENTO,2,2026-01-15 23:40:00; 2026-01-19 23:59:00,CAMBIO DE VLAN
ENE 2026 Q2,BQ16869,INTERNET LENTO,2,2026-01-20 13:30:00; 2026-01-22 12:58:00,REINICIAR EQUIPO; CLIENTE NO CONTESTA
ENE 2026 Q2,BQ17003,CAIDAS SEGUIDAS DE INTERNET,5,2026-01-16 09:39:00; 2026-01-17 11:26:00; 2026-01-19 18:14:00; 2026-01-20 18:20:00; 2026-01-22 17:41:00,CLIENTE NO CONTESTA; FALLA YA SOLVENTADA AL MOMENTO DEL SOPORTE; REINICIAR EQUIPO; EQUIPO DAñADO
ENE 2026 Q2,BQ17322,NO NAVEGA EN CIERTAS PAGINAS,2,2026-01-16 09:19:00; 2026-01-20 09:28:00,CLIENTE NO CONTESTA; CAMBIO DE VLAN
ENE 2026 Q2,BQ18164,INTERNET LENTO,2,2026-01-21 08:32:00; 2026-01-26 15:59:00,CAMBIO DE VLAN; CONECTOR DAñADO
ENE 2026 Q2,BQ18825,NO NAVEGA EN CIERTAS PAGINAS,4,2026-01-23 09:11:00; 2026-01-26 10:22:00; 2026-01-29 10:32:00; 2026-01-30 11:27:00,REINICIAR EQUIPO; CAMBIO DE VLAN
ENE 2026 Q2,BQ18831,INTERNET LENTO,2,2026-01-27 21:39:00; 2026-01-29 21:28:00,SATURACION; FALLA GENERAL
ENE 2026 Q2,BQ18992,INTERNET LENTO,2,2026-01-23 14:21:00; 2026-01-26 12:39:00,REINICIAR EQUIPO; CLIENTE NO CONTESTA
ENE 2026 Q2,BQ19741,NO NAVEGA EN CIERTAS PAGINAS,2,2026-01-20 09:27:00; 2026-01-28 09:13:00,CAMBIO DE VLAN
ENE 2026 Q2,BQ20151,NO NAVEGA EN CIERTAS PAGINAS,2,2026-01-22 09:39:00; 2026-01-22 11:56:00,CONFIGURACION DE EQUIPO; CONECTOR DAñADO
ENE 2026 Q2,BQ20204,SIN INTERNET,3,2026-01-25 10:00:00; 2026-01-27 20:52:00; 2026-01-28 07:50:00,CLIENTE NO CONTESTA; FALLA GENERAL
ENE 2026 Q2,BQ20528,INTERNET LENTO,4,2026-01-18 19:59:00; 2026-01-21 18:03:00; 2026-01-23 20:07:00; 2026-01-31 21:03:00,REINICIAR EQUIPO; CLIENTE NO CONTESTA; FALLA GENERAL
ENE 2026 Q2,BQ20626,SIN INTERNET,2,2026-01-15 16:06:00; 2026-01-21 09:44:00,FIBEXPLAY: FALLA GENERAL; FALLA LOS
ENE 2026 Q2,BQ21525,CAIDAS SEGUIDAS DE INTERNET,2,2026-01-21 10:26:00; 2026-01-22 15:08:00,CLIENTE NO CONTESTA; FALLA EN LA RED INTERNA
ENE 2026 Q2,BQ21527,INTERNET LENTO,2,2026-01-23 12:06:00; 2026-01-23 15:54:00,FALLA GENERAL; FALLA EN LA RED INTERNA
ENE 2026 Q2,BQ21560,INTERNET LENTO,2,2026-01-21 15:13:00; 2026-01-22 09:53:00,REINICIAR EQUIPO; CAMBIO DE VLAN
ENE 2026 Q2,BQ21832,CAIDAS SEGUIDAS DE INTERNET,2,2026-01-22 08:37:00; 2026-01-27 08:45:00,CONFIGURACION DE EQUIPO; CAMBIO DE VLAN
ENE 2026 Q2,BQ21921,SIN INTERNET,2,2026-01-30 11:04:00; 2026-01-30 15:09:00,CONFIGURACION DE EQUIPO; FALLA YA SOLVENTADA AL MOMENTO DEL SOPORTE
ENE 2026 Q2,BQ22813,CAIDAS SEGUIDAS DE INTERNET,2,2026-01-17 12:15:00; 2026-01-29 13:40:00,FALLA YA SOLVENTADA AL MOMENTO DEL SOPORTE; SATURACION
ENE 2026 Q2,BQ23203,INTERNET LENTO,2,2026-01-24 11:03:00; 2026-01-26 06:44:00,CLIENTE NO CONTESTA; CAMBIO DE VLAN
ENE 2026 Q2,BQ23560,CAIDAS SEGUIDAS DE INTERNET,2,2026-01-19 12:11:00; 2026-01-28 14:10:00,CAMBIO DE VLAN; CONECTOR DAñADO
ENE 2026 Q2,BQ23560,SIN INTERNET,3,2026-01-23 17:48:00; 2026-01-26 17:45:00; 2026-01-27 16:01:00,SATURACION; FALLA YA SOLVENTADA AL MOMENTO DEL SOPORTE
ENE 2026 Q2,BQ23910,INTERNET LENTO,2,2026-01-16 16:49:00; 2026-01-20 08:44:00,FALLA GENERAL; CAMBIO DE VLAN
ENE 2026 Q2,BQ24719,INTERNET LENTO,2,2026-01-21 18:51:00; 2026-01-22 21:31:00,CLIENTE NO CONTESTA; CAMBIO DE VLAN
ENE 2026 Q2,BQ25498,INTERNET LENTO,4,2026-01-19 08:30:00; 2026-01-20 09:13:00; 2026-01-21 11:38:00; 2026-01-22 13:07:00,CAMBIO DE CANAL DE FRECUENCIA; CONFIGURACION DE EQUIPO; EQUIPO APAGADO
ENE 2026 Q2,BQ25985,FALLA LOS,2,2026-01-21 12:06:00; 2026-01-28 16:25:00,CONFIGURACION DE EQUIPO; CONECTOR DAñADO
ENE 2026 Q2,BQ26354,INTERNET LENTO,2,2026-01-21 08:04:00; 2026-01-22 10:10:00,CAMBIO DE VLAN; CONFIGURACION DE EQUIPO
ENE 2026 Q2,BQ26527,FALLA LOS,2,2026-01-16 16:22:00; 2026-01-20 15:32:00,FALLA LOS; REINICIAR EQUIPO
ENE 2026 Q2,BQ26571,SIN INTERNET,4,2026-01-30 14:44:00; 2026-01-31 09:37:00; 2026-01-31 10:57:00; 2026-01-31 14:13:00,REINICIAR EQUIPO; CONFIGURACION DE EQUIPO
ENE 2026 Q2,BQ26594,NO NAVEGA EN CIERTAS PAGINAS,2,2026-01-28 08:24:00; 2026-01-31 10:44:00,CAMBIO DE VLAN
ENE 2026 Q2,BQ26752,INTERNET LENTO,2,2026-01-17 09:22:00; 2026-01-21 20:34:00,CONFIGURACION DE EQUIPO; CONECTOR DAñADO
ENE 2026 Q2,BQ26891,INTERNET LENTO,2,2026-01-26 12:13:00; 2026-01-29 09:53:00,CLIENTE NO CONTESTA; CAMBIO DE VLAN
ENE 2026 Q2,BQ27625,INTERNET LENTO,2,2026-01-20 11:15:00; 2026-01-22 18:07:00,CAMBIO DE VLAN; CLIENTE NO CONTESTA
ENE 2026 Q2,BQ27634,INTERNET LENTO,2,2026-01-21 14:16:00; 2026-01-27 11:11:00,REINICIAR EQUIPO; CAMBIO DE VLAN
ENE 2026 Q2,BQ28436,INTERNET LENTO,3,2026-01-21 21:38:00; 2026-01-29 19:37:00; 2026-01-29 20:07:00,CAMBIO DE CANAL DE FRECUENCIA; CONFIGURACION DE EQUIPO
ENE 2026 Q2,BQ29018,CAIDAS SEGUIDAS DE INTERNET,2,2026-01-25 19:27:00; 2026-01-26 13:19:00,CLIENTE NO CONTESTA; CONECTOR DAñADO
ENE 2026 Q2,BQ30693,INTERNET LENTO,3,2026-01-23 12:56:00; 2026-01-24 13:00:00; 2026-01-26 10:19:00,CLIENTE NO CONTESTA; CONFIGURACION DE EQUIPO
ENE 2026 Q2,BQ30847,CAIDAS SEGUIDAS DE INTERNET,2,2026-01-25 01:28:00; 2026-01-25 16:15:00,FALLA GENERAL
ENE 2026 Q2,BQ31895,CAIDAS SEGUIDAS DE INTERNET,2,2026-01-16 16:24:00; 2026-01-17 11:35:00,FALLA GENERAL
ENE 2026 Q2,BQ32540,INTERNET LENTO,2,2026-01-26 15:04:00; 2026-01-28 12:33:00,CAMBIO DE VLAN
ENE 2026 Q2,BQ33084,INTERNET LENTO,2,2026-01-20 06:23:00; 2026-01-27 09:32:00,CAMBIO DE VLAN
ENE 2026 Q2,BQ33432,INTERNET LENTO,2,2026-01-21 10:22:00; 2026-01-23 10:16:00,CLIENTE NO CONTESTA; CAMBIO DE VLAN
ENE 2026 Q2,BQ33505,INTERNET LENTO,3,2026-01-19 10:34:00; 2026-01-21 09:42:00; 2026-01-23 12:26:00,CLIENTE NO CONTESTA; FALLA DE DFS; REINICIAR EQUIPO
ENE 2026 Q2,BQ33641,INTERNET LENTO,3,2026-01-20 16:31:00; 2026-01-23 16:23:00; 2026-01-27 09:53:00,CAMBIO DE CANAL DE FRECUENCIA; CLIENTE NO CONTESTA; CAMBIO DE VLAN
ENE 2026 Q2,BQ33789,INTERNET LENTO,2,2026-01-18 12:52:00; 2026-01-24 17:27:00,FALLA EN LA RED INTERNA; CLIENTE NO CONTESTA
ENE 2026 Q2,BQ33905,INTERNET LENTO,3,2026-01-27 18:43:00; 2026-01-28 08:53:00; 2026-01-29 12:28:00,REINICIAR EQUIPO; CLIENTE NO CONTESTA
ENE 2026 Q2,BQ33975,INTERNET LENTO,2,2026-01-29 11:18:00; 2026-01-30 08:03:00,FALLA EN LA RED INTERNA; FALLA YA SOLVENTADA AL MOMENTO DEL SOPORTE
ENE 2026 Q2,BQ33981,NO NAVEGA EN CIERTAS PAGINAS,2,2026-01-20 19:08:00; 2026-01-21 16:02:00,CAMBIO DE VLAN
ENE 2026 Q2,BQ34119,SIN INTERNET,2,2026-01-17 19:53:00; 2026-01-18 10:15:00,REINICIAR EQUIPO; SERVICIO FILTRADO MAC
ENE 2026 Q2,BQ34268,NO NAVEGA EN CIERTAS PAGINAS,2,2026-01-15 15:44:00; 2026-01-20 00:13:00,CAMBIO DE VLAN
ENE 2026 Q2,BQ34703,INTERNET LENTO,2,2026-01-28 00:23:00; 2026-01-28 15:29:00,REINICIAR EQUIPO; CAMBIO DE VLAN
ENE 2026 Q2,BQ35271,INTERNET LENTO,2,2026-01-18 08:43:00; 2026-01-19 10:43:00,CAMBIO DE VLAN
ENE 2026 Q2,BQ35333,INTERNET LENTO,2,2026-01-24 09:01:00; 2026-01-27 11:53:00,CLIENTE NO CONTESTA; EQUIPO PERSONAL CON LIMITACION
ENE 2026 Q2,BQ36321,INTERNET LENTO,2,2026-01-20 10:57:00; 2026-01-21 12:34:00,REINICIAR EQUIPO; CAMBIO DE VLAN
ENE 2026 Q2,BQ37078,INTERNET LENTO,2,2026-01-26 09:51:00; 2026-01-27 16:25:00,CAMBIO DE VLAN
ENE 2026 Q2,BQ37344,INTERNET LENTO,3,2026-01-21 15:29:00; 2026-01-29 13:35:00; 2026-01-29 16:17:00,CAMBIO DE CANAL DE FRECUENCIA; CLIENTE NO CONTESTA; CAMBIO DE VLAN
ENE 2026 Q2,BQ37388,CAIDAS SEGUIDAS DE INTERNET,2,2026-01-28 11:25:00; 2026-01-28 14:13:00,CAMBIO DE VLAN; SATURACION
ENE 2026 Q2,BQ37433,SIN INTERNET,2,2026-01-18 21:05:00; 2026-01-20 17:45:00,CLIENTE NO CONTESTA; FALLA YA SOLVENTADA AL MOMENTO DEL SOPORTE
ENE 2026 Q2,BQ37477,INTERNET LENTO,2,2026-01-24 14:43:00; 2026-01-31 18:44:00,CONFIGURACION DE EQUIPO
ENE 2026 Q2,BQ37716,INTERNET LENTO,2,2026-01-25 11:04:00; 2026-01-29 16:30:00,REINICIAR EQUIPO; CAMBIO DE VLAN
ENE 2026 Q2,BQ38053,INTERNET LENTO,3,2026-01-16 07:50:00; 2026-01-18 08:50:00; 2026-01-21 14:30:00,CLIENTE NO CONTESTA; REINICIAR EQUIPO
ENE 2026 Q2,BQ38282,INTERNET LENTO,3,2026-01-20 08:27:00; 2026-01-22 15:28:00; 2026-01-23 09:41:00,REINICIAR EQUIPO; CONFIGURACION DE EQUIPO
ENE 2026 Q2,BQ38372,SIN INTERNET,2,2026-01-20 11:14:00; 2026-01-20 15:56:00,CAMBIO DE VLAN; REINICIAR EQUIPO
ENE 2026 Q2,BQ4024,CAIDAS SEGUIDAS DE INTERNET,2,2026-01-16 16:23:00; 2026-01-17 11:33:00,FALLA GENERAL; CONECTOR DAñADO
ENE 2026 Q2,BQ4842,CAIDAS SEGUIDAS DE INTERNET,2,2026-01-16 16:22:00; 2026-01-17 11:32:00,FALLA GENERAL
ENE 2026 Q2,BQ6542,CAIDAS SEGUIDAS DE INTERNET,2,2026-01-16 16:26:00; 2026-01-17 11:38:00,FALLA YA SOLVENTADA AL MOMENTO DEL SOPORTE; CONECTOR DAñADO
ENE 2026 Q2,BQ8303,CAIDAS SEGUIDAS DE INTERNET,2,2026-01-22 13:06:00; 2026-01-23 13:29:00,REINICIAR EQUIPO; CLIENTE NO CONTESTA
ENE 2026 Q2,BQ8809,CAIDAS SEGUIDAS DE INTERNET,2,2026-01-25 12:53:00; 2026-01-31 13:25:00,DNS ERRADO; CAMBIO DE VLAN
ENE 2026 Q2,C0209,SIN INTERNET,2,2026-01-15 11:57:00; 2026-01-20 15:21:00,FALLA GENERAL; FALLA YA SOLVENTADA AL MOMENTO DEL SOPORTE
ENE 2026 Q2,C0296,SIN INTERNET,2,2026-01-15 09:41:00; 2026-01-19 10:57:00,CONECTOR DAñADO
ENE 2026 Q2,C0617,INTERNET LENTO,2,2026-01-26 20:03:00; 2026-01-30 16:04:00,DNS ERRADO; FALLA GENERAL
ENE 2026 Q2,C0637,SIN INTERNET,2,2026-01-19 21:10:00; 2026-01-20 08:05:00,FALLA GENERAL; FALLA LOS
ENE 2026 Q2,C10412,FALLA LOS,2,2026-01-27 10:05:00; 2026-01-29 16:13:00,CONECTOR DAñADO; EQUIPO DAñADO
ENE 2026 Q2,C10834,SIN INTERNET,2,2026-01-15 08:56:00; 2026-01-20 15:03:00,CAMBIO DE VLAN; FALLA GENERAL
ENE 2026 Q2,C10906,SIN INTERNET,3,2026-01-16 08:29:00; 2026-01-17 11:18:00; 2026-01-19 08:11:00,CLIENTE NO CONTESTA; CONFIGURACION DE EQUIPO; CAMBIO DE VLAN
ENE 2026 Q2,C1093,CAIDAS SEGUIDAS DE INTERNET,2,2026-01-15 15:22:00; 2026-01-24 10:25:00,CAMBIO DE VLAN; CONECTOR DAñADO
ENE 2026 Q2,C11140,INTERNET LENTO,2,2026-01-24 08:57:00; 2026-01-30 08:54:00,DNS ERRADO; CONFIGURACION DE EQUIPO
ENE 2026 Q2,C11336,SIN INTERNET,2,2026-01-17 21:41:00; 2026-01-19 09:25:00,FALLA YA SOLVENTADA AL MOMENTO DEL SOPORTE; CAMBIO DE VLAN
ENE 2026 Q2,C11827,SIN INTERNET,4,2026-01-15 15:10:00; 2026-01-15 22:10:00; 2026-01-20 15:06:00; 2026-01-25 01:11:00,FALLA GENERAL
ENE 2026 Q2,C11940,SIN INTERNET,2,2026-01-15 11:06:00; 2026-01-17 09:40:00,FALLA GENERAL; CAMBIO DE VLAN
ENE 2026 Q2,C13429,SIN INTERNET,3,2026-01-22 09:37:00; 2026-01-25 01:38:00; 2026-01-30 08:41:00,FALLA YA SOLVENTADA AL MOMENTO DEL SOPORTE; FALLA GENERAL; DNS ERRADO
ENE 2026 Q2,C13433,SIN INTERNET,2,2026-01-16 08:48:00; 2026-01-16 10:06:00,REINICIAR EQUIPO; FALLA YA SOLVENTADA AL MOMENTO DEL SOPORTE
ENE 2026 Q2,C1401,SIN INTERNET,2,2026-01-14 16:37:00; 2026-01-19 17:25:00,CONECTOR DAñADO
ENE 2026 Q2,C14287,INTERNET LENTO,2,2026-01-30 12:32:00; 2026-01-30 21:30:00,CAMBIO DE VLAN; EQUIPO DAñADO
ENE 2026 Q2,C14873,INTERNET LENTO,2,2026-01-30 17:21:00; 2026-01-31 11:53:00,FALLA GENERAL
ENE 2026 Q2,C14933,SIN INTERNET,2,2026-01-20 16:05:00; 2026-01-25 01:11:00,REINICIAR EQUIPO; FALLA GENERAL
ENE 2026 Q2,C15719,NO NAVEGA EN CIERTAS PAGINAS,4,2026-01-19 10:45:00; 2026-01-23 12:21:00; 2026-01-28 12:45:00; 2026-01-29 09:46:00,REINICIAR EQUIPO; CONFIGURACION DE EQUIPO; CLIENTE NO CONTESTA
ENE 2026 Q2,C15880,SIN INTERNET,2,2026-01-25 12:02:00; 2026-01-26 08:10:00,FALLA GENERAL; CONECTOR DAñADO
ENE 2026 Q2,C15999,FALLA LOS,2,2026-01-14 08:55:00; 2026-01-23 15:57:00,REINSTALACION; CONECTOR DAñADO
ENE 2026 Q2,C16677,CAIDAS SEGUIDAS DE INTERNET,2,2026-01-24 11:51:00; 2026-01-28 10:16:00,FALLA YA SOLVENTADA AL MOMENTO DEL SOPORTE; CONECTOR DAñADO
ENE 2026 Q2,C16693,SIN INTERNET,3,2026-01-19 15:45:00; 2026-01-21 11:07:00; 2026-01-26 10:30:00,CONFIGURACION DE EQUIPO; REINICIAR EQUIPO; CAMBIO DE VLAN
ENE 2026 Q2,C16723,FALLA LOS,2,2026-01-15 15:09:00; 2026-01-26 16:55:00,FALLA LOS; CONECTOR DAñADO
ENE 2026 Q2,C16886,SIN INTERNET,2,2026-01-17 12:50:00; 2026-01-22 16:34:00,FALLA EN LA RED INTERNA; FALLA LOS
ENE 2026 Q2,C17236,INTERNET LENTO,2,2026-01-27 22:02:00; 2026-01-28 22:22:00,SATURACION; FALLA LOS
ENE 2026 Q2,C17464,FALLA LOS,2,2026-01-24 11:09:00; 2026-01-29 12:30:00,CONECTOR DAñADO; EQUIPO DAñADO
ENE 2026 Q2,C1847,SIN INTERNET,2,2026-01-15 20:46:00; 2026-01-20 19:00:00,REINICIAR EQUIPO
ENE 2026 Q2,C19269,NO NAVEGA EN CIERTAS PAGINAS,3,2026-01-15 21:17:00; 2026-01-18 22:47:00; 2026-01-21 10:58:00,CAMBIO DE VLAN; FALLA EN LA RED INTERNA
ENE 2026 Q2,C19873,SIN INTERNET,2,2026-01-21 15:36:00; 2026-01-28 16:11:00,CONECTOR DAñADO
ENE 2026 Q2,C19929,SIN INTERNET,2,2026-01-15 19:42:00; 2026-01-20 15:02:00,FALLA GENERAL
ENE 2026 Q2,C20635,SIN INTERNET,2,2026-01-17 12:14:00; 2026-01-19 21:58:00,CONFIGURACION DE EQUIPO; CONECTOR DAñADO
ENE 2026 Q2,C21389,INTERNET LENTO,2,2026-01-17 21:01:00; 2026-01-24 09:05:00,REINICIAR EQUIPO; CONFIGURACION DE EQUIPO
ENE 2026 Q2,C21389,SIN INTERNET,2,2026-01-15 19:48:00; 2026-01-28 11:47:00,FALLA GENERAL; FALLA EN LA RED INTERNA
ENE 2026 Q2,C21418,INTERNET LENTO,2,2026-01-31 09:41:00; 2026-01-31 10:40:00,REINICIAR EQUIPO; TEST APP MAL REALIZADO
ENE 2026 Q2,C22351,SIN INTERNET,3,2026-01-25 21:22:00; 2026-01-26 09:29:00; 2026-01-26 10:59:00,FALLA GENERAL; CLIENTE NO CONTESTA
ENE 2026 Q2,C23034,CAIDAS SEGUIDAS DE INTERNET,3,2026-01-15 19:58:00; 2026-01-30 13:42:00; 2026-01-30 16:49:00,FALLA GENERAL; CONFIGURACION DE EQUIPO
ENE 2026 Q2,C23174,SIN INTERNET,2,2026-01-20 19:23:00; 2026-01-25 12:21:00,REINICIAR EQUIPO
ENE 2026 Q2,C2331,FALLA LOS,2,2026-01-27 12:53:00; 2026-01-27 19:09:00,FALLA YA SOLVENTADA AL MOMENTO DEL SOPORTE; CAMBIO DE VLAN
ENE 2026 Q2,C23517,SIN INTERNET,2,2026-01-25 21:01:00; 2026-01-28 11:14:00,CONECTOR DAñADO
ENE 2026 Q2,C23734,SIN INTERNET,2,2026-01-16 04:34:00; 2026-01-16 17:48:00,CONFIGURACION DE EQUIPO; FALLA YA SOLVENTADA AL MOMENTO DEL SOPORTE
ENE 2026 Q2,C25397,INTERNET LENTO,2,2026-01-24 11:23:00; 2026-01-26 09:17:00,REINICIAR EQUIPO; CAMBIO DE VLAN
ENE 2026 Q2,C25646,NO NAVEGA EN CIERTAS PAGINAS,4,2026-01-20 17:40:00; 2026-01-23 10:40:00; 2026-01-27 07:50:00; 2026-01-27 17:38:00,CAMBIO DE VLAN; CLIENTE NO CONTESTA
ENE 2026 Q2,C2641,INTERNET LENTO,3,2026-01-20 15:30:00; 2026-01-26 21:15:00; 2026-01-29 12:57:00,CAMBIO DE VLAN; FALLA EN LA RED INTERNA; CLIENTE NO CONTESTA
ENE 2026 Q2,C27895,SIN INTERNET,4,2026-01-16 18:00:00; 2026-01-17 11:30:00; 2026-01-19 13:41:00; 2026-01-20 13:42:00,FALLA YA SOLVENTADA AL MOMENTO DEL SOPORTE; CONFIGURACION DE EQUIPO; CLIENTE NO CONTESTA
ENE 2026 Q2,C28114,SIN INTERNET,2,2026-01-19 14:20:00; 2026-01-26 13:28:00,FALLA EN LA RED INTERNA; FALLA YA SOLVENTADA AL MOMENTO DEL SOPORTE
ENE 2026 Q2,C28222,SIN INTERNET,2,2026-01-19 12:05:00; 2026-01-29 11:18:00,CONFIGURACION DE EQUIPO; CAMBIO DE VLAN
ENE 2026 Q2,C29207,SIN INTERNET,3,2026-01-19 15:29:00; 2026-01-21 16:08:00; 2026-01-26 11:15:00,FALLA LOS; CONECTOR DAñADO
ENE 2026 Q2,C29542,CAIDAS SEGUIDAS DE INTERNET,2,2026-01-19 18:30:00; 2026-01-20 11:15:00,CONFIGURACION DE EQUIPO; CAMBIO DE VLAN
ENE 2026 Q2,C30668,NO NAVEGA EN CIERTAS PAGINAS,2,2026-01-28 08:45:00; 2026-01-28 10:35:00,CAMBIO DE IP
ENE 2026 Q2,C30977,INTERNET LENTO,2,2026-01-16 12:44:00; 2026-01-21 14:13:00,CLIENTE NO CONTESTA
ENE 2026 Q2,C31370,NO NAVEGA EN CIERTAS PAGINAS,2,2026-01-27 12:49:00; 2026-01-28 15:35:00,CAMBIO DE VLAN; FALLA EN LA RED INTERNA
ENE 2026 Q2,C31469,SIN INTERNET,2,2026-01-17 20:30:00; 2026-01-20 21:21:00,FALLA YA SOLVENTADA AL MOMENTO DEL SOPORTE; FALLA GENERAL
ENE 2026 Q2,C31846,SIN INTERNET,2,2026-01-23 11:09:00; 2026-01-24 10:20:00,CONFIGURACION DE EQUIPO; CLIENTE NO CONTESTA
ENE 2026 Q2,C3219,SIN INTERNET,2,2026-01-22 09:38:00; 2026-01-25 01:27:00,CONFIGURACION DE EQUIPO; FALLA GENERAL
ENE 2026 Q2,C32508,NO NAVEGA EN CIERTAS PAGINAS,4,2026-01-21 21:22:00; 2026-01-22 09:38:00; 2026-01-23 19:47:00; 2026-01-24 09:35:00,CLIENTE NO CONTESTA; CONFIGURACION DE EQUIPO; DESCONFI. EN OLT; FALLA EN LA RED INTERNA
ENE 2026 Q2,C32559,SIN INTERNET,2,2026-01-23 13:21:00; 2026-01-28 14:28:00,CONECTOR DAñADO; REINICIAR EQUIPO
ENE 2026 Q2,C33519,CAIDAS SEGUIDAS DE INTERNET,2,2026-01-20 15:07:00; 2026-01-21 17:16:00,FALLA EN LA RED INTERNA
